d1 d2 d3
3.14130163 4.18913984 4.93245125
3.14151764 4.18893290 4.93590260
3.14222002 4.18823195 4.93689919
3.14166641 4.19039202 4.93183041
3.14232564 4.18906498 4.93337107
3.14156556 4.18911743 4.93038082
3.14212632 4.18999290 4.93930721
3.14127231 4.18847513 4.93101120
3.14116955 4.18918228 4.92982578
3.14237452 4.18946743 4.93403339
3.14119768 4.18746662 4.94058561
3.14160991 4.18976974 4.93056297
3.14078474 4.18984079 4.93184328
3.14155197 4.18775988 4.93302393
3.14114118 4.18824005 4.93055677
3.14172316 4.18729591 4.93922377
3.14283991 4.18888092 4.93648005
3.14128470 4.18981266 4.93606567
3.14217472 4.18976402 4.93684483
3.14188409 4.18826962 4.93807030
3.14143109 4.18785906 4.94060802
3.14205122 4.18618011 4.93563509
3.14190531 4.18751049 4.93274736
3.14175606 4.18881416 4.93487692
3.14124680 4.18627501 4.93184805
3.14261150 4.18852949 4.93114233
3.14158273 4.18945742 4.93270731
3.14143395 4.18930960 4.93185282
3.14138651 4.19015503 4.93627214
3.14073205 4.18903351 4.93388939
3.14162397 4.18978167 4.93417740
3.14212155 4.19023848 4.93605280
3.14180088 4.18865299 4.93638706
3.14196563 4.18731594 4.93897915
3.14250040 4.18810892 4.93876648
3.14158964 4.19052649 4.93783665
3.14256191 4.18713188 4.93711185
3.14039636 4.18991375 4.93243217
3.14104772 4.19002247 4.93669605
3.14163351 4.18927097 4.93401623
3.14143085 4.18729210 4.93630409
3.14191675 4.18894577 4.93598557
3.14139318 4.18778086 4.93452168
3.14161348 4.18867922 4.93586731
3.14155960 4.18896389 4.93395376
3.14196634 4.18965101 4.93771696
3.14222360 4.18801928 4.93104172
3.14174199 4.18892241 4.93478251
3.14181161 4.18903589 4.93458557
3.14158964 4.19075584 4.93475199
3.14056230 4.18940163 4.93797445
3.14104629 4.18805742 4.92956495
3.14139771 4.19055939 4.93327856
3.14159560 4.18942881 4.93603039
3.14159608 4.18791533 4.93621778
3.14172411 4.18875599 4.93323183
3.14148951 4.18825817 4.93039179
3.14113998 4.18970013 4.93319035
3.14138126 4.18995190 4.93468952
3.14180446 4.18837833 4.93655205
3.14158130 4.18604946 4.93237257
3.14111328 4.18836403 4.93394232
3.14144087 4.18756247 4.93386889
3.14161730 4.18960714 4.93576002
3.14041758 4.18749285 4.93472147
3.14218712 4.18824100 4.93575859
3.14066672 4.18809843 4.93206072
3.14169168 4.18885517 4.93466091
3.14245963 4.18880892 4.93493462
3.14081168 4.18836498 4.93315983
3.14157796 4.19031286 4.93552160
3.14115953 4.18762302 4.93458414
3.14193368 4.19014502 4.93177271
3.14169288 4.19035530 4.93175697
3.14266229 4.18806887 4.93436813
3.14101005 4.18550968 4.93435383
3.14050078 4.19045687 4.93182564
3.14154649 4.19038010 4.93694544
3.14119911 4.18840742 4.93322897
3.14148760 4.18942261 4.93556499
3.14090800 4.18859100 4.93738890
3.14144993 4.18720722 4.93484783
3.14071608 4.18848658 4.93352175
3.14238405 4.18748093 4.93296814
3.14186835 4.18805742 4.93195677
3.14124203 4.18964338 4.93649101
3.14240122 4.18791294 4.93540144
3.14201641 4.18998003 4.93118858
3.14171886 4.18856335 4.93505287
3.14215398 4.18954897 4.93705750
3.14118433 4.18992233 4.93405771
3.14120555 4.18696308 4.93894243
3.14162636 4.19154739 4.93464184
3.14196348 4.18979359 4.93271828
3.14127088 4.18699360 4.93196011
3.14133310 4.18924093 4.93755531
3.14145637 4.18782711 4.93499517
3.14203715 4.18789101 4.93099213
3.14205050 4.18663931 4.93314219
3.14141130 4.18750858 4.92722559
3.14204788 4.19105196 4.93346882
3.14145470 4.18788004 4.93621302
3.14184999 4.18834782 4.93519020
3.14122367 4.18932056 4.93346882
3.14210391 4.19021988 4.93345451
3.14199519 4.18633604 4.93218422
3.14189029 4.18828249 4.93281269
3.14160252 4.18996382 4.93729448
3.14159393 4.18535519 4.93713427
3.14146590 4.18833828 4.93520975
3.14134431 4.18983221 4.93549109
3.14151359 4.18925905 4.93413115
3.14114642 4.18805218 4.93628979
3.14218116 4.19101667 4.93333769
3.14055681 4.19001341 4.93216181
3.14179397 4.19001198 4.93046904
3.14134288 4.18643618 4.93555021
3.14155889 4.18662643 4.93373775
3.14148211 4.19077110 4.93439054
3.14133954 4.18815422 4.93874264
3.14160275 4.18900967 4.93515205
3.14184761 4.18770552 4.93031693
3.14161992 4.18658161 4.93619204
3.14143562 4.18873835 4.93394423
3.14229870 4.18961143 4.93551826
3.14053011 4.18921423 4.93460321
3.14149404 4.18648243 4.93584299
3.14108372 4.18886709 4.93455029
3.14088845 4.18901110 4.93536472
3.14186645 4.19055271 4.93253613
3.14270163 4.19176340 4.93316650
3.14134192 4.18761206 4.93898392
3.14119291 4.18900013 4.93383026
3.14141321 4.18799829 4.93173122
3.14084601 4.18802071 4.93263531
3.14152050 4.18913031 4.93220806
3.14175391 4.19057512 4.93144321
3.14173436 4.18892622 4.93826103
3.14251161 4.18752241 4.93632174
3.14108109 4.18720484 4.93304634
3.14131069 4.18742704 4.93389606
3.14273524 4.18803692 4.93657923
3.14186430 4.18833113 4.93488789
3.14137769 4.18863821 4.93510246
3.14178324 4.19025898 4.93695498
3.14115691 4.19002008 4.93691063
3.14231443 4.18875504 4.93290234
3.14136076 4.18677664 4.93211222
3.14142203 4.18734074 4.93682575
3.14134955 4.18844223 4.93222713
3.14139915 4.18931055 4.93239498
3.14142919 4.18764162 4.93236017
3.14173365 4.18947983 4.92980003
3.14149809 4.18736410 4.93922567
3.14228845 4.18785906 4.93627357
3.14193082 4.19033909 4.93478727
3.14146447 4.18778086 4.93390226
3.14271212 4.18872976 4.93509579
3.14141369 4.18901920 4.93507671
3.14231086 4.18941212 4.93438387
3.14114237 4.18730164 4.93199539
3.14104319 4.19015455 4.93289900
3.14130712 4.18785763 4.93983507
3.14202833 4.18983030 4.93384647
3.14184284 4.18620253 4.93478537
3.14087248 4.18800783 4.93329287
3.14250207 4.18736315 4.93694258
3.14113879 4.18702555 4.93751192
3.14180160 4.18960381 4.93572807
3.14103007 4.18437290 4.93460655
3.14239550 4.18747377 4.93363190
3.14045191 4.18874645 4.93529272
3.14155841 4.18979359 4.93630552
3.14093637 4.18711662 4.93211031
3.14094281 4.18848419 4.93422556
3.14041090 4.18884325 4.93551540
3.14152670 4.19037342 4.93813276
3.14229321 4.18779850 4.93161583
3.14147711 4.18960381 4.93579054
3.14163709 4.18692636 4.93270063
3.14168429 4.19001579 4.93247509
3.14114118 4.18791819 4.93913603
3.14207482 4.19017839 4.93344498
3.14091849 4.19020081 4.93671370
3.14204884 4.19026709 4.93806887
3.14108276 4.18916702 4.93711376
3.14207649 4.18815756 4.93498087
3.14238286 4.18726969 4.93384981
3.14164114 4.18961668 4.93401098
3.14225006 4.18841743 4.93640947
3.14191914 4.18988228 4.93525600
3.14182210 4.18621302 4.93663979
3.14203525 4.18717289 4.93996477
3.14149761 4.18944788 4.93279505
3.14174271 4.18977594 4.93695211
3.14109683 4.19063425 4.94115019
3.14114237 4.18776703 4.93452787
3.14123082 4.18882942 4.93590736
3.14191484 4.18764973 4.93430901
3.14118600 4.18970966 4.93805122
3.14182758 4.19074392 4.93607855
3.14164448 4.18930817 4.93821430
3.14127469 4.18905258 4.93106222
3.14146209 4.18826723 4.93451834
3.14067245 4.18964720 4.93255520
3.14086366 4.18814182 4.93299198
3.14085603 4.18800974 4.93176174
3.14103913 4.18927097 4.93582582
3.14182210 4.18805933 4.93797445
3.14100599 4.18820715 4.93463373
3.14173150 4.18877125 4.93684483
3.14180589 4.18739605 4.93238068
3.14161229 4.18732071 4.93462896
3.14229274 4.18853998 4.93411684
3.14207602 4.18868017 4.93954229
3.14163971 4.18937063 4.93465757
3.14143085 4.18808556 4.93555355
3.14289689 4.18951941 4.93522882
3.14229083 4.19122553 4.93169451
3.14199328 4.19133615 4.93282700
3.14325714 4.18788385 4.93522882
3.14168715 4.19101858 4.93650866
3.14191484 4.18837976 4.92971992
3.14233518 4.18838263 4.93328810
