d1 d2 d3
3.02800012 4.01599979 4.70400000
3.12400007 4.21600008 4.91200018
3.10400009 4.10400009 4.65600014
3.18799996 4.19199991 4.65600014
3.14000010 4.31199980 4.84800005
3.11999989 4.02400017 4.86399984
3.17199993 4.22399998 5.13600016
3.09200001 4.14400005 4.99200010
3.15199995 4.28000021 4.89599991
3.07999992 4.12799978 5.24800014
3.08400011 4.18400002 4.43200016
3.12400007 4.10400009 4.57600021
3.15599990 4.32800007 4.63999987
3.11199999 4.11999989 5.29600000
3.19199991 4.32800007 5.05600023
3.06399989 4.15199995 4.70400000
3.11999989 4.19999981 4.71999979
3.12800002 4.25600004 4.70400000
3.14800000 4.10400009 4.48000002
3.18000007 4.23999977 4.80000019
3.08800006 4.26399994 5.18400002
3.16400003 4.34399986 4.71999979
3.11599994 4.23199987 5.00799990
3.29999995 4.11199999 4.86399984
3.06399989 4.46400023 5.02400017
3.06399989 4.17600012 4.99200010
3.14800000 4.31199980 5.10400009
3.05200005 4.27199984 5.13600016
3.13599992 4.37599993 5.21600008
3.23600006 4.26399994 4.63999987
3.09599996 4.05600023 4.59200001
3.19199991 4.03999996 4.83199978
3.13199997 4.10400009 4.92799997
3.21199989 4.03200006 4.59200001
3.08800006 4.19999981 4.33599997
3.15599990 3.89599991 4.59200001
3.23200011 3.93600011 5.05600023
3.13199997 4.19999981 4.91200018
3.18000007 4.15199995 4.83199978
3.14400005 4.03200006 4.84800005
3.18400002 4.16800022 5.23199987
3.12800002 4.25600004 4.86399984
3.10800004 4.32800007 4.94399977
3.17199993 4.13600016 4.97599983
3.09599996 4.31199980 4.57600021
3.15599990 4.35200024 5.02400017
3.16400003 4.22399998 4.76800013
3.17600012 4.12799978 4.97599983
3.05599999 3.88800001 4.89599991
3.12400007 3.92000008 5.26399994
3.09200001 4.23999977 5.08799982
3.12400007 4.25600004 4.65600014
3.05999994 4.40000010 5.10400009
3.13599992 3.95199990 4.81599998
3.07200003 4.20800018 4.54400015
3.16799998 4.35200024 4.89599991
3.09999990 4.11199999 4.88000011
3.02800012 4.05600023 5.34399986
3.16000009 4.11199999 4.70400000
3.13599992 4.11999989 4.97599983
3.14400005 4.06400013 5.13600016
3.11199999 4.02400017 5.37599993
3.21600008 4.12799978 5.37599993
3.09200001 4.09600019 4.91200018
3.16400003 4.15199995 5.03999996
3.20400000 4.29600000 4.92799997
3.15599990 4.00799990 5.03999996
3.14400005 3.96000004 4.59200001
3.15199995 4.23999977 4.63999987
3.11999989 4.14400005 4.84800005
3.20400000 4.13600016 4.71999979
3.10800004 4.19999981 4.94399977
3.13599992 4.23999977 5.00799990
3.17199993 4.24800014 5.45599985
3.18799996 4.32800007 4.40000010
3.05999994 4.22399998 5.31199980
3.16799998 4.23199987 5.05600023
3.12800002 4.01599979 5.02400017
3.21600008 4.23199987 4.83199978
3.09200001 4.10400009 4.60799980
3.05599999 4.28000021 4.73600006
3.09999990 4.28000021 4.76800013
3.18799996 4.20800018 5.40799999
3.10400009 4.07200003 4.97599983
3.18000007 4.07200003 5.05600023
3.08800006 4.28000021 5.07200003
3.19199991 3.96000004 4.60799980
3.14400005 4.23199987 4.76800013
3.11999989 4.21600008 4.92799997
3.22799993 4.08799982 5.00799990
3.17600012 4.04799986 5.00799990
3.11999989 4.21600008 5.32800007
3.16799998 4.21600008 5.02400017
3.09599996 4.11999989 4.22399998
3.09200001 4.03200006 5.34399986
3.10400009 4.36800003 5.28000021
3.07999992 4.28000021 5.13600016
3.11599994 4.28000021 5.11999989
3.14000010 4.11999989 4.59200001
3.04800010 4.25600004 5.02400017
3.05999994 4.11999989 5.39200020
3.26399994 4.11999989 5.11999989
3.10800004 4.04799986 5.15199995
3.20000005 4.13600016 4.83199978
3.28399992 4.29600000 5.11999989
3.19600010 4.20800018 4.89599991
3.15599990 3.92799997 4.80000019
3.14800000 4.13600016 5.08799982
3.16799998 4.17600012 4.88000011
3.13599992 4.15999985 4.52799988
3.12400007 4.34399986 4.99200010
3.14400005 4.13600016 4.89599991
3.09999990 4.21600008 5.13600016
3.12400007 4.41599989 4.88000011
3.13199997 4.19999981 5.16800022
3.23200011 4.32000017 5.11999989
3.05999994 4.17600012 4.81599998
3.14000010 4.11199999 5.31199980
3.18400002 4.25600004 4.38399982
3.21600008 4.23999977 5.28000021
3.18799996 4.17600012 4.89599991
3.18000007 4.48000002 5.00799990
3.11199999 4.30399990 4.75199986
3.06399989 4.12799978 4.65600014
3.20000005 4.21600008 4.70400000
3.11599994 4.22399998 4.81599998
3.10400009 4.36800003 4.83199978
3.18000007 4.33599997 4.76800013
3.15199995 4.23999977 4.83199978
3.05999994 4.16800022 5.28000021
3.20400000 4.17600012 5.18400002
3.07999992 4.38399982 5.03999996
3.22799993 4.27199984 4.84800005
3.17600012 4.57600021 5.10400009
3.14400005 4.10400009 4.91200018
3.18000007 3.99200010 5.19999981
3.12800002 4.07200003 4.30399990
3.21199989 4.07999992 4.73600006
3.09599996 4.19999981 4.92799997
3.16000009 4.29600000 4.57600021
3.14800000 3.99200010 5.40799999
3.10400009 4.08799982 4.71999979
3.11999989 4.28000021 4.92799997
3.19600010 4.44000006 4.99200010
3.19600010 4.34399986 4.91200018
3.17199993 4.15999985 4.30399990
3.23600006 4.07999992 4.76800013
3.20000005 4.23999977 5.39200020
3.07200003 4.42399979 4.76800013
3.09599996 4.15999985 4.60799980
3.18799996 4.32000017 5.21600008
3.12800002 3.96000004 4.88000011
3.12800002 4.20800018 5.07200003
3.07599998 4.13600016 4.43200016
3.18400002 4.02400017 5.21600008
3.11999989 4.32000017 4.86399984
3.11999989 4.21600008 4.92799997
3.11999989 4.14400005 5.03999996
3.09999990 4.29600000 4.97599983
3.24799991 4.25600004 5.03999996
3.16799998 4.23199987 4.75199986
3.10800004 4.01599979 5.15199995
3.10400009 4.10400009 4.89599991
3.09599996 4.23199987 4.86399984
3.21600008 4.23199987 4.73600006
3.12400007 4.09600019 4.88000011
3.12800002 4.14400005 5.34399986
3.11599994 4.23999977 5.07200003
3.20000005 4.48000002 4.78399992
3.07999992 4.14400005 5.00799990
3.16000009 4.11999989 4.81599998
3.16000009 4.26399994 4.88000011
3.26399994 4.24800014 5.28000021
3.11999989 4.20800018 5.02400017
3.10400009 4.25600004 5.00799990
3.12800002 4.14400005 4.76800013
3.20799994 4.04799986 4.51200008
3.14800000 4.19199991 5.19999981
3.13599992 4.07200003 4.99200010
3.11199999 4.28800011 4.54400015
3.10800004 4.32800007 4.75199986
3.16799998 4.15999985 4.99200010
3.09999990 4.00000000 5.05600023
3.24399996 4.44799995 5.13600016
3.18000007 4.21600008 5.00799990
3.18000007 4.15999985 4.86399984
3.18400002 4.45599985 5.00799990
3.08800006 4.19199991 4.67199993
3.15599990 4.32000017 4.96000004
3.09200001 4.17600012 4.88000011
3.11599994 4.33599997 5.36000013
3.09599996 4.45599985 5.18400002
3.14000010 4.19199991 5.18400002
3.03999996 4.06400013 5.11999989
3.18000007 4.19999981 4.67199993
3.16000009 3.97600007 4.97599983
3.17600012 4.26399994 5.34399986
3.17199993 4.14400005 5.02400017
3.20000005 4.22399998 5.37599993
3.17600012 4.22399998 4.83199978
3.05999994 4.20800018 5.07200003
3.11999989 4.32000017 4.94399977
3.13599992 4.15199995 4.70400000
3.11199999 4.30399990 5.02400017
3.13199997 4.17600012 5.37599993
3.10800004 4.12799978 5.31199980
3.19600010 4.19199991 4.92799997
3.15199995 4.24800014 4.67199993
3.12800002 4.34399986 5.42399979
3.16000009 4.22399998 4.97599983
3.15199995 4.16800022 4.35200024
3.11199999 4.35200024 5.32800007
3.06399989 4.14400005 5.11999989
3.14400005 4.19999981 4.60799980
3.16000009 4.11999989 4.49599981
3.18000007 4.32000017 4.99200010
3.20799994 4.36800003 4.83199978
3.14400005 4.10400009 5.02400017
3.16799998 4.20800018 5.39200020
3.26799989 4.35200024 4.68800020
3.13199997 4.36800003 5.07200003
3.07200003 4.15999985 5.28000021
3.07200003 4.13600016 5.32800007
3.15199995 4.11199999 5.05600023
