d1 d2 d3
3.14093995 4.18422413 4.93854380
3.14168406 4.18219185 4.93868780
3.13986397 4.18794394 4.93188810
3.13998795 4.19436789 4.94687986
3.14233994 4.19231176 4.92844820
3.14054799 4.18421602 4.94340801
3.14067602 4.19369602 4.93547201
3.14199996 4.19286394 4.92553616
3.14181590 4.18412781 4.91919994
3.14103603 4.18508816 4.92755222
3.13903999 4.19168806 4.95046377
3.14106393 4.18462420 4.93276787
3.14121199 4.19698381 4.94524813
3.14253998 4.18663216 4.94308805
3.14221191 4.18996000 4.92884779
3.14228010 4.18504810 4.94198418
3.14159989 4.19129610 4.92356777
3.14233994 4.18419218 4.94769621
3.14138007 4.19212818 4.94632006
3.14087200 4.18560791 4.93409586
3.14645600 4.19112778 4.93398380
3.14118409 4.19076777 4.94404793
3.14164400 4.18366385 4.93284798
3.14219999 4.19676018 4.92692804
3.14139199 4.18158388 4.93222380
3.14147210 4.19069576 4.93264008
3.14382792 4.19009590 4.93129587
3.14251208 4.18649578 4.92409611
3.13949203 4.19132805 4.94420815
3.14004803 4.18936014 4.94398403
3.14253592 4.18536806 4.93593597
3.14188004 4.18571186 4.94587183
3.14193606 4.18421602 4.93699217
3.14284396 4.18537617 4.94127989
3.14470005 4.17963982 4.93198395
3.13782406 4.18251991 4.93196821
3.14276409 4.18126392 4.93020821
3.14270806 4.19381618 4.94158411
3.14274001 4.18684006 4.93696022
3.13967991 4.18330383 4.94244814
3.14106393 4.18832779 4.93683195
3.14324808 4.19348001 4.93383980
3.14376402 4.18662405 4.93126392
3.14162803 4.18743992 4.94086409
3.14093208 4.19401598 4.92216015
3.14224005 4.18493605 4.93516779
3.14216399 4.19076014 4.94358397
3.14041591 4.18462420 4.92888021
3.14194393 4.18168020 4.93599987
3.14161205 4.18711185 4.94288015
3.14298010 4.19351196 4.94126415
3.13953996 4.18639183 4.93075180
3.14167190 4.18556786 4.92180777
3.14231205 4.18150377 4.94411182
3.13995600 4.19427204 4.95156813
3.14332390 4.18825579 4.92998409
3.14209199 4.18340015 4.94073582
3.14079595 4.19330406 4.94364786
3.13967204 4.18014383 4.93720007
3.14248395 4.19195223 4.94684792
3.14251208 4.18809605 4.92990398
3.14373589 4.19038391 4.93291187
3.14098406 4.18620014 4.92910385
3.14498401 4.18519211 4.93430424
3.14123607 4.19388819 4.94529581
3.14072800 4.18765593 4.93976021
3.14161992 4.19488811 4.92500782
3.14177608 4.18500805 4.94572783
3.13995194 4.19104815 4.91052818
3.13999605 4.19548798 4.93171215
3.14321208 4.19196796 4.93481588
3.13883209 4.19373608 4.94342422
3.14070392 4.18996000 4.92396784
3.13978791 4.18431997 4.92384005
3.14307189 4.19364023 4.93558407
3.14125204 4.18094397 4.93814421
3.14222002 4.19536781 4.93219185
3.14244008 4.18763208 4.94140816
3.14420795 4.18332815 4.93408012
3.14104009 4.18912792 4.93875217
3.14328003 4.18755198 4.92736006
3.14073992 4.18484020 4.94694424
3.13924408 4.18890381 4.93526411
3.14125609 4.18867207 4.93406391
3.14163589 4.18656778 4.93478394
3.14256406 4.19382381 4.93024015
3.13836408 4.19180822 4.93638420
3.14130402 4.18951178 4.94180822
3.14525604 4.18974400 4.93982410
3.14333200 4.19265604 4.93593597
3.14313197 4.19547987 4.94288015
3.13959193 4.19390392 4.94555187
3.14063597 4.18724012 4.91782379
3.14271593 4.18383217 4.93361616
3.14197206 4.19463205 4.92505598
3.14000797 4.18184805 4.92608023
3.14248800 4.18532801 4.93988800
3.14077210 4.18920803 4.93358421
3.14251995 4.18721581 4.94126415
3.14061999 4.18670416 4.92459202
3.13968801 4.18501616 4.93795204
3.14251590 4.18875980 4.94785595
3.14425206 4.19051981 4.93587208
3.14133596 4.18841600 4.93487978
3.13904405 4.18334389 4.92675209
3.14317203 4.19578409 4.94324780
3.13983202 4.18775988 4.93017578
3.14144397 4.19186401 4.93465614
3.14273596 4.19537592 4.93548822
3.14116406 4.18643188 4.92836809
3.13918400 4.18760777 4.93275213
3.14185596 4.18881607 4.93756819
3.14103603 4.19514418 4.94543982
3.14316797 4.18997622 4.93995190
3.13834405 4.18995190 4.94364786
3.14109993 4.18927193 4.92860794
3.14057207 4.18402386 4.93673611
3.14461589 4.18636799 4.93345594
3.14213204 4.18863201 4.92980814
3.14294791 4.18620014 4.93150377
3.14174008 4.19002390 4.91806412
3.14130402 4.19173622 4.92876816
3.14150000 4.18376017 4.93244791
3.14357996 4.19014406 4.93943977
3.14355612 4.18683195 4.93692780
3.14043188 4.18993616 4.93540812
3.14393592 4.18764019 4.94297600
3.14136791 4.18878412 4.93913603
3.14182401 4.19966412 4.93673611
3.14508009 4.19660807 4.93902397
3.13767195 4.18862391 4.93817616
3.14231610 4.19584799 4.94254398
3.14110398 4.18767977 4.93103981
3.14069605 4.18659210 4.93982410
3.14481211 4.19343996 4.92935991
3.14126801 4.19059992 4.94427204
3.14125204 4.18815994 4.93215990
3.14188790 4.18770409 4.94364786
3.14255190 4.18951988 4.92560005
3.14011598 4.19272804 4.92623997
3.14318800 4.19280815 4.92384005
3.14110398 4.18478394 4.92452812
3.14435196 4.19084787 4.92806387
3.13790393 4.18853617 4.93611193
3.14074802 4.19335985 4.92739201
3.14204788 4.19057608 4.92382383
3.14298010 4.19263983 4.92740822
3.14281988 4.18441582 4.93102407
3.13942003 4.19089603 4.93088007
3.14161205 4.19074392 4.93542385
3.14088798 4.18631220 4.92886400
3.14032412 4.19016790 4.93001604
3.14270401 4.19700003 4.94900799
3.14053202 4.18863201 4.93279982
3.13897610 4.18715191 4.93670416
3.14133596 4.19181585 4.93361616
3.13992000 4.18427992 4.94555187
3.14245200 4.19119215 4.92809582
3.14304805 4.19297600 4.93644810
3.14328408 4.18779182 4.93337584
3.13861990 4.18332815 4.94367981
3.14231992 4.18246412 4.95020819
3.14305997 4.19031191 4.92496014
3.14386797 4.18442392 4.93726397
3.14094400 4.18607998 4.93324804
3.13985991 4.18810415 4.92774391
3.14076805 4.19363213 4.93711996
3.14299989 4.18645620 4.93371201
3.14418793 4.19262409 4.92110395
3.14246392 4.19132805 4.94118404
3.14554000 4.18883181 4.92542410
3.14072394 4.19360018 4.94441605
3.13980794 4.18362379 4.92529583
3.14194012 4.19030380 4.93630409
3.13981199 4.19072008 4.93531179
3.14241600 4.18602419 4.93508816
3.14306402 4.18451214 4.93617582
3.14148808 4.18278408 4.93096018
3.14167190 4.18826389 4.91870403
3.14357209 4.18684816 4.93027210
3.14183998 4.17912817 4.92692804
3.14012790 4.19426394 4.93689585
3.14448404 4.19194412 4.92996788
3.13903189 4.18422413 4.94065619
3.14261198 4.18488789 4.92827177
3.14077210 4.18272781 4.93980789
3.14049602 4.18458414 4.93591976
3.14394403 4.18800020 4.93651199
3.14355612 4.18659210 4.94598389
3.14300799 4.18795204 4.93212795
3.14268804 4.18853617 4.93067217
3.14022398 4.18369579 4.93841600
3.14290404 4.18923998 4.93137598
3.14210010 4.19280815 4.94086409
3.13761210 4.18052006 4.93289614
3.14253592 4.19378424 4.92635202
3.14035201 4.19007206 4.94140816
3.14286804 4.18051195 4.92873621
3.14249992 4.18418407 4.93612814
3.14162397 4.19066381 4.93342400
3.14200401 4.19335985 4.92840004
3.14157200 4.19237614 4.93607998
3.14409208 4.18495989 4.94167995
3.14119601 4.18487978 4.93916798
3.14284396 4.18391180 4.93059206
3.14093995 4.19256020 4.93286419
3.14070010 4.19032001 4.93732786
3.14366388 4.17967176 4.92961597
3.14201188 4.18559980 4.93134403
3.13997602 4.18082380 4.94233608
3.14409590 4.19237614 4.93875217
3.14217210 4.18840790 4.94217587
3.14012003 4.18512011 4.93820810
3.14093995 4.19731188 4.94313622
3.14452410 4.18344784 4.93673611
3.14331603 4.18934393 4.94089603
3.14078808 4.19224024 4.92248011
3.14464402 4.18643188 4.93470383
3.14112806 4.18413591 4.92047977
3.14258790 4.19262409 4.92747211
3.14230800 4.18636799 4.94023991
3.14568400 4.19256783 4.93558407
3.14320803 4.18862391 4.93819189
3.14138007 4.19170380 4.93121576
