d1 d2 d3
3.14316010 4.15823984 4.90704012
3.14655995 4.18135977 4.93663979
3.14472008 4.18232012 4.94080019
3.14231992 4.18376017 4.95552015
3.15064001 4.20887995 4.93904018
3.14599991 4.20463991 4.96543980
3.14136004 4.17984009 4.93616009
3.13199997 4.19239998 4.91856003
3.14563990 4.20472002 4.92975998
3.14576006 4.18487978 4.95279980
3.13140011 4.19543982 4.97520018
3.14815998 4.20031977 4.91056013
3.14179993 4.19488001 4.94672012
3.14603996 4.19320011 4.93711996
3.14159989 4.19208002 4.92176008
3.14903998 4.18856001 4.89311981
3.12603998 4.19360018 4.95296001
3.14019990 4.19119978 4.99312019
3.14763999 4.17592001 4.92784023
3.13867998 4.17719984 4.97376013
3.13439989 4.18760014 4.95855999
3.13175988 4.17528009 4.93904018
3.14804006 4.18767977 4.92144012
3.14316010 4.19000006 4.95440006
3.13899994 4.18024015 4.93408012
3.13680005 4.19367981 4.91520023
3.14720011 4.19568014 4.93968010
3.14504004 4.18327999 4.91487980
3.13847995 4.18088007 4.92640018
3.14131999 4.18431997 4.94048023
3.14208007 4.17519999 4.89311981
3.14456010 4.17999983 4.95039988
3.14143991 4.18383980 4.92704010
3.13856006 4.21687984 4.95472002
3.14088011 4.18120003 4.95488024
3.13136005 4.19104004 4.96511984
3.14228010 4.18879986 4.91743994
3.14127994 4.18048000 4.91616011
3.13515997 4.20688009 4.95696020
3.14140010 4.18711996 4.95775986
3.13495994 4.19759989 4.89408016
3.14012003 4.18512011 4.95696020
3.13684011 4.19335985 4.94672012
3.14384007 4.18783998 4.94768000
3.14655995 4.18599987 4.91616011
3.14811993 4.19816017 4.92399979
3.14371991 4.17575979 4.93344021
3.14224005 4.17840004 4.92335987
3.14271998 4.17759991 4.98640013
3.14068007 4.19687986 4.93039989
3.12664008 4.20351982 4.94704008
3.14199996 4.18368006 4.95520020
3.14339995 4.20696020 4.96239996
3.14556003 4.20488024 4.95616007
3.14332008 4.18160009 4.90032005
3.14064002 4.21583986 4.92063999
3.14508009 4.19840002 4.91408014
3.14328003 4.17984009 4.96975994
3.13587999 4.18688011 4.91711998
3.14251995 4.19464016 4.90704012
3.14332008 4.17655993 4.92944002
3.14899993 4.20312023 4.94575977
3.13355994 4.18711996 4.93904018
3.13836002 4.18728018 4.94944000
3.13971996 4.18344021 4.93215990
3.13204002 4.18656015 4.93391991
3.13619995 4.20616007 4.90959978
3.13707995 4.18928003 4.93743992
3.14267993 4.18319988 4.94575977
3.14459991 4.18311977 4.95648003
3.14468002 4.17343998 4.96159983
3.14648008 4.18504000 4.91648006
3.13651991 4.17575979 4.93743992
3.13876009 4.19288015 4.91711998
3.13499999 4.19560003 4.92303991
3.13303995 4.18368006 4.89039993
3.14292002 4.20951986 4.93535995
3.13976002 4.18024015 4.95247984
3.14228010 4.17327976 4.93039989
3.14784002 4.20255995 4.92080021
3.14427996 4.20527983 4.94831991
3.14580011 4.20207977 4.94384003
3.14116001 4.18703985 4.91807985
3.13784003 4.17280006 4.93711996
3.14583993 4.16839981 4.96943998
3.13987994 4.18128014 4.94608021
3.13204002 4.19536018 4.90672016
3.14271998 4.15799999 4.90704012
3.14299989 4.20599985 4.93584013
3.13495994 4.19999981 4.91487980
3.14664006 4.17496014 4.92719984
3.14071989 4.19871998 4.92704010
3.13951993 4.19543982 4.96736002
3.13140011 4.18559980 4.93056011
3.13867998 4.19848013 4.93951988
3.13491988 4.20887995 4.93807983
3.14739990 4.19880009 4.98048019
3.14712000 4.20287991 4.92464018
3.13671994 4.18183994 4.95296001
3.14012003 4.19328022 4.95168018
3.12888002 4.17080021 4.92399979
3.14299989 4.17608023 4.91775990
3.13579988 4.18752003 4.88320017
3.14147997 4.20839977 4.91088009
3.15084004 4.17176008 4.94975996
3.14283991 4.18567991 4.90464020
3.13676000 4.19504023 4.89279985
3.14763999 4.17600012 4.93359995
3.14012003 4.20783997 4.94895983
3.14404011 4.17992020 4.94432020
3.13935995 4.18368006 4.91344023
3.13899994 4.18983984 4.94112015
3.14459991 4.19424009 4.91839981
3.13908005 4.15831995 4.95024014
3.14768004 4.20559978 4.91584015
3.14344001 4.18304014 4.95423985
3.13391995 4.18088007 4.93039989
3.13720012 4.20752001 4.96063995
3.13856006 4.19248009 4.93839979
3.14104009 4.17399979 4.95391989
3.14560008 4.18039989 4.91728020
3.13316011 4.17399979 4.94447994
3.13531995 4.20088005 4.96608019
3.14256001 4.17000008 4.94992018
3.13540006 4.18688011 4.93103981
3.13811994 4.20472002 4.91599989
3.14323997 4.19935989 4.93376017
3.13123989 4.19799995 4.95839977
3.14504004 4.20431995 4.93487978
3.13827991 4.15984011 4.92751980
3.14540005 4.19944000 4.96831989
3.14712000 4.19152021 4.91824007
3.15192008 4.19488001 4.99232006
3.14136004 4.18968010 4.92959976
3.13784003 4.17959976 4.93904018
3.14308000 4.18056011 4.95472002
3.14188004 4.18552017 4.90223980
3.15303993 4.19831991 4.93968010
3.13847995 4.20887995 4.91648006
3.14036012 4.20183992 4.96623993
3.13788009 4.17975998 4.93311977
3.13928008 4.19551992 4.91440010
3.14567995 4.19392014 4.91951990
3.14795995 4.19447994 4.93807983
3.14131999 4.17144012 4.88079977
3.14283991 4.19263983 4.93376017
3.14608002 4.20024014 4.94224024
3.14700007 4.17343998 4.89712000
3.14107990 4.19695997 4.93024015
3.14043999 4.21248007 4.92575979
3.13788009 4.19640017 4.95151997
3.14976001 4.17967987 4.93584013
3.13732004 4.20175982 4.95552015
3.14199996 4.18663979 4.91584015
3.13944006 4.18663979 4.97408009
3.14228010 4.20232010 4.93584013
3.13964009 4.18775988 4.91663980
3.14152002 4.17831993 4.97168016
3.13635993 4.18311977 4.97503996
3.14931989 4.21280003 4.89936018
3.13727999 4.18983984 4.93359995
3.14071989 4.17927980 4.96095991
3.13831997 4.19536018 4.96032000
3.14439988 4.16535997 4.91056013
3.14515996 4.15959978 4.96848011
3.14208007 4.18168020 4.89039993
3.14028001 4.18807983 4.95616007
3.14739990 4.18983984 4.96384001
3.13567996 4.19367981 4.91567993
3.13495994 4.18703985 4.89743996
3.14703989 4.18327999 4.92464018
3.14039993 4.18864012 4.96560001
3.14075994 4.21511984 4.94719982
3.15260005 4.20607996 4.92560005
3.14511991 4.22911978 4.93904018
3.14276004 4.21623993 4.95200014
3.14319992 4.18495989 4.94751978
3.14488006 4.17776012 4.95775986
3.13967991 4.18215990 4.92496014
3.14355993 4.18344021 4.90992022
3.13560009 4.17736006 4.92784023
3.13271999 4.17159986 4.94112015
3.13080001 4.20344019 4.91695976
3.14159989 4.17072010 4.91039991
3.14556003 4.18911982 4.93824005
3.13407993 4.17303991 4.95696020
3.14784002 4.16720009 4.91376019
3.15387988 4.18527985 4.94528008
3.14380002 4.19295979 4.94511986
3.14644003 4.18064022 4.95024014
3.13156009 4.17240000 4.95983982
3.13707995 4.19048023 4.91887999
3.14996004 4.18336010 4.91088009
3.13967991 4.18800020 4.92575979
3.13515997 4.20111990 4.96784019
3.14960003 4.17080021 4.95296001
3.14283991 4.18160009 4.93824005
3.14039993 4.18431997 4.90256023
3.13635993 4.19799995 4.94015980
3.13736010 4.19248009 4.91359997
3.14064002 4.16255999 4.91919994
3.13563991 4.17439985 4.92992020
3.13840008 4.18872023 4.94528008
3.13183999 4.17271996 4.94176006
3.14319992 4.18151999 4.93135977
3.14003992 4.18911982 4.90719986
3.14592004 4.18544006 4.93951988
3.14328003 4.20168018 4.96288013
3.13912010 4.20567989 4.96464014
3.13847995 4.18696022 4.92543983
3.14951992 4.20944023 4.91584015
3.13867998 4.20567989 4.92144012
3.14931989 4.18824005 4.92672014
3.15443993 4.17375994 4.95472002
3.14648008 4.18135977 4.91039991
3.14576006 4.20136023 4.90511990
3.13752007 4.17343998 4.93007994
3.12947989 4.19608021 4.88959980
3.14231992 4.16063976 4.91183996
3.13811994 4.17008018 4.93071985
3.14991999 4.19424009 4.91200018
3.13784003 4.18096018 4.94127989
3.13775992 4.19952011 4.96239996
3.13520002 4.21280003 4.94591999
